-2.132301795350588236e+02	-3.183367084355717793e+02	4.630000351369152156e+01	-1.362841404281894881e+02
3.361472841112795891e+02	3.196809293280591078e+02	-6.170465337298942359e+02	-2.821893212118819179e+02
-1.271513207360994215e+02	5.347310096318824435e+02	4.702559430002158933e+02	2.099694151712222094e+02
-4.291020948080196149e+02	-5.707894251741651033e+02	2.952640725209026300e+02	-9.763531452525849375e+01
-3.263631608020771182e+02	-8.254108887166466957e+01	7.112362322194314856e+01	-2.311100994432348159e+02
-4.979270990305862483e+02	3.700263094193562097e+01	1.378463633608370174e+02	-4.083948690271861892e+02
-3.112066988139781643e+02	-1.145010687256901605e+02	6.624633028626625446e+02	2.745720190557289584e+02
-4.266263091836432864e+02	-5.790414511401913842e+02	5.916021689287657637e+01	-3.267601607780763402e+02
2.911722949869218979e+01	7.595551961113073958e+02	6.192233939594287904e+02	4.919811658168616191e+02
-1.451252432124539098e+02	-2.802833003795555111e+00	6.631639385695176543e+02	4.256995670280395530e+02
-7.088327237898434987e+02	-5.667312035990124741e+02	9.840765872993439700e+01	-5.516855123185428056e+02
6.249813308691786062e+01	4.182879455463757949e+02	-4.464388599302032503e+02	-3.584498637173753082e+02
-1.897684971205443389e+02	4.447470177151281518e+02	4.223239121306525021e+02	9.524879839302444395e+01
4.814939327194884413e+02	5.558069791758911151e+02	-2.938023965878110175e+02	1.148362024017706631e+02
2.780136468316637206e+02	1.358888333185714998e+02	-1.782249539695123275e+01	2.317877664686124319e+02
1.180221863117533161e+02	4.899805839021897214e+02	2.367146128530693261e+01	5.595743044695917234e+01
-4.130688868648958305e+02	-4.785909600605809260e+02	4.977707525322329616e+02	6.671220431042996779e+01
-8.868852512506447283e+01	1.787463930816012407e+02	6.343159512348340741e+02	4.647908707231578092e+02
-1.401286970077413798e+02	-4.831012880530363987e+02	7.172990014847411544e+01	-1.818574598528665476e+01
1.216915847286556556e+02	4.384956881958325425e+02	2.831380251572338480e+01	9.532396583084454278e+01
3.586186612503919946e+02	6.301804685256603307e+02	8.906451916614453523e+01	3.539896777339718028e+02
7.197643962282186294e+02	5.007840044007405140e+02	-2.147330994073334978e+02	4.774643491288630912e+02
-1.483075363843724972e+02	2.684649788280054281e+02	-2.284238046990113560e+02	-3.923870399091706531e+02
2.410843778879154797e+02	2.658029444984334759e+02	-1.613681486481717542e+01	1.769691623780772147e+02
-7.132569392313129129e+02	-6.433628598360214710e+02	1.453990192891027675e+02	-4.990729495721990361e+02
-6.936133143418821874e+02	-5.770054889713383091e+02	1.010573386422803424e+02	-5.425926360923010634e+02
3.404702447984366813e+02	3.659905260175088415e+02	-5.815937239092722848e+02	-1.927608146347354250e+02
-4.257124821288866769e+02	-5.954071791731968233e+02	3.554135509706842981e+02	-2.414797072634052100e+01
-3.491958588820345994e+02	-1.417158752960591244e+02	6.531109142344138263e+02	2.319229980232426840e+02
-4.253109665494231990e+02	1.370765551070404342e+02	2.252653052764670463e+02	-2.636098621737805843e+02
-7.269019595030540870e+01	3.754584583539774485e+02	4.074890042011320901e+01	-7.264560136824816539e+01
3.005754277902944409e+02	1.590177414230130637e+02	-6.774522958852084003e+02	-3.168300702355564340e+02
-4.192142954993424269e+02	8.443787705974406776e+01	3.303492634212543066e+01	-3.967105665488866748e+02
3.307404308904897334e+02	2.358396045969612658e+02	-1.378572345350811190e+02	1.759285514181254371e+02
3.373250169663223801e+02	9.926786842504538981e+02	-4.188054080784403510e+01	1.671407718828618272e+02
-4.262006819645228006e+02	-3.581047774811891600e+02	5.588580639556826100e+02	1.112153536987120930e+02
2.047171933112970521e+02	-1.506049416564773367e+02	-6.712853158198969368e+02	-3.844973158662110677e+02
-1.164198180094162325e+02	-7.349831003495297637e+02	-3.549028824179175245e+01	-3.016391554779017170e+01
-1.074989242498698019e+02	3.931531599760639040e+01	6.823263538742937726e+02	4.328950089434644042e+02
-3.055904635675955205e+02	1.486662048223915633e+02	-7.583002205544859464e+01	-3.973939929040378161e+02
-4.003010424160842717e+01	3.437278007864143774e+02	5.954528749876421898e+02	4.181309050163458778e+02
-2.143400345076123870e+02	-7.246887806181864278e+01	6.631018254244684158e+02	3.709459244690095261e+02
7.268406344846671345e+02	6.430894020435644052e+02	-1.718010927801100536e+02	4.930355756818239001e+02
4.702954755001404124e+02	4.420351877428759053e+02	-4.645155856417620157e+02	2.160434668997573127e+01
-3.389923267060410694e+02	-9.849761848765127752e+02	1.456431419677889778e+02	-7.461211374548247477e+01
-2.322249049284507407e+02	2.661015728329884382e+02	7.480706422109427933e+01	-1.990719824567470653e+02
7.205161536678381253e+02	7.207558658368773195e+02	-1.520725907334685871e+02	5.074978185656242431e+02
-3.582971003698331174e+02	-9.992796874849708502e+02	1.290670303542900683e+02	-1.004099495026590887e+02
1.685537462592809561e+02	7.657326156310982697e+02	-1.053471803440949657e+02	-2.543890168949143060e+01
-1.175765154168461493e+02	3.798323180635360359e+02	7.376085370950116271e+01	-1.011407612391833482e+02
2.986966800266725386e+02	5.624068234921480780e+02	-6.468811015227735197e+02	-3.398364918618928527e+02
-4.444064896828584210e+02	-5.929486233264149178e+02	3.363043125126955033e+02	-6.130054044195161822e+01
-1.313446413449943861e+02	-4.899455364340649908e+02	6.142567417874449376e+01	9.110816797872928419e+00
-1.095381737335742116e+02	5.844012048124593548e+02	5.038126563192465710e+02	2.610365658745092787e+02
1.398921254365054665e+02	4.556944999871218442e+02	4.166938543085395850e+02	4.649066472459833221e+02
5.916574710474474159e+02	9.734793929226686942e+02	-1.972017217727490106e+02	3.008173305694248825e+02
1.261184728797389312e+02	8.796507016678629043e+02	7.107461762980088906e+02	6.183619552638883761e+02
-2.714902171740233143e+02	8.614805948082293696e+01	-9.033821923492224570e+00	-2.842604467966307880e+02
1.425569578030278706e+02	3.881561465411236327e+02	-1.024380301929254102e+02	-4.769527806218617272e+00
-6.231827468478284118e+02	-9.078541430817977016e+02	1.516598328176671089e+02	-3.843367468136453908e+02
2.128366995598274798e+02	-1.332863236289298356e+02	-6.854673553142549736e+02	-3.425277682675666711e+02
4.651997325586671082e+02	2.622554518560199881e+02	-7.346907376416302782e+01	3.516993338605649342e+02
-2.396528615973124943e+02	2.433522770842079694e+02	3.868889581849405346e+01	-2.376127002069288494e+02
2.792572979179003028e+02	3.923322541489959292e+01	-6.959285362306527531e+02	-3.340344739502402263e+02
-1.089347769170015567e+02	8.271087063108285520e+01	6.637173037899897281e+02	4.615572969874828004e+02
2.712265115030592710e+02	9.733791254550274061e+02	-3.570424887227034993e+00	1.155361900380893729e+02
-1.199935000149199880e+02	-7.553762427421448820e+02	-4.651930508662341879e+01	-4.283775952557363098e+01
2.567402253670866799e+02	-6.610923379439311631e+00	-6.847500712972301926e+02	-3.193200778663469919e+02
-2.327156746420653803e+02	-2.858405428533744157e+02	7.305510904380361126e+01	-1.387322123261138529e+02
-6.106163199184780979e+02	-3.049729858171143064e+02	1.783139120256647914e+02	-4.089990559766565639e+02
3.531741786788625177e+02	5.953064207509272592e+02	1.194980598194750314e+02	3.900928527028199824e+02
6.033984076236854435e+02	9.706275609515780616e+02	-1.704190609209437355e+02	3.301668632285642957e+02
6.936925057158896379e+02	4.416529812266213071e+02	-2.049285497737743640e+02	4.528646907625184781e+02
6.800701641673612130e+02	8.275447121443743299e+02	-9.217568457957482053e+01	4.902418887302605981e+02
3.732612760132020071e+02	6.775864052039630678e+02	-2.966211595668075773e+01	2.451426087185988649e+02
2.689338225945979843e+02	-4.824167005837188782e+01	-6.788727029718116910e+02	-3.470456302962801942e+02
4.793573045203580705e+02	5.061741648315926341e+02	-3.841491984761734102e+02	9.839487763106460250e+01
-6.726180796378146454e+01	-2.716717530188048499e+02	-5.410696520630156101e+02	-5.141031027219834186e+02
-2.706059832156946641e+02	3.310591060037285729e+02	3.418681973743841809e+02	-3.094366835242911407e+01
-1.807688858936981831e+02	-5.770505591805100494e+02	-3.531938179635935739e+02	-4.246132528768841325e+02
-7.464695798601327681e+01	6.283481599437758405e+02	5.313955742777957312e+02	2.997489220078815606e+02
2.619242131288418136e+02	5.518996170787798974e+02	-6.223146421339519065e+02	-3.363841063466288119e+02
1.288905453178289235e+02	4.043184450387119000e+02	1.681105579221754454e+01	1.350989449664676840e+02
4.004334919782188535e+02	6.507024069977223917e+02	-7.460003062491578021e+02	-3.234345266984597060e+02
1.219656310012436506e+02	-3.238207783876442249e+02	3.818050937366012931e+01	2.060797556543186033e+02
-4.712594164902392890e+02	4.540522496506063987e+01	8.608813439393756539e+01	-4.235627687044087679e+02
6.217966371482661714e+01	4.590344837087276346e+02	4.813222592006935656e+02	4.326871849425424443e+02
-4.367195093137120239e+02	-5.732180772941750320e+02	6.951624739772941552e+01	-3.054622173053427332e+02
-1.692413696850853171e+02	-4.311711498165059311e+02	-4.377354189122646062e+02	-5.048957497754013275e+02
1.378910005244973149e+02	6.752260373773948459e+02	-8.619664727665015391e+01	-4.155506062328032613e+01
-4.041344671445228869e+02	-5.857187522168908345e+02	3.787251680011057715e+02	-2.056569089337716605e+01
-2.123252880337125248e+01	7.082739579670071635e+02	5.777503387490065734e+02	4.186688421441365904e+02
3.935612656430390075e+02	6.519479621735134742e+02	-1.887020070623170227e+02	1.651249436901373713e+02
3.579109964520962990e+02	6.572771554768007718e+02	1.638375817433711035e+01	2.889224537174935676e+02
-8.646178355850670982e+01	6.109180576382668733e+02	5.019153615375569188e+02	2.645101079511552484e+02
5.534186892997099676e+02	9.969232825116403092e+02	-2.014096686793609763e+02	2.740019907636855123e+02
4.507263973247079321e+02	5.633999623117352940e+02	-2.761917973719221209e+02	1.317230927822676279e+02
1.058019066008912148e+02	5.417377616209753342e+02	-2.056986183144488933e+01	4.477111019571157868e+01
-4.489532840294509697e+02	-5.863645312607528695e+02	2.047839216270300824e+02	-1.869389249820682437e+02
1.726778589503516912e+02	-1.717410688219437134e+02	-6.724649450023719055e+02	-3.656753360501142538e+02
1.186969145715300584e+02	8.978270166497275113e+02	7.302297453245671477e+02	6.402335730885977227e+02
-1.353940215614618481e+01	3.600659712275513016e+02	-3.331014532681324454e+02	-3.718830030677744389e+02
3.064923962424235810e+02	7.790258788134842405e+01	-7.199229171741698963e+01	2.344466337185798182e+02
-2.846318296425342851e+02	1.161644427570925302e+02	4.368456123424998561e-01	-3.007083346149418048e+02
-1.085828588477980787e+02	-5.790835504809100485e+02	3.534601707664239711e+01	-8.338982077751511568e+00
-4.118707683751006243e+02	-2.750076530471622505e+02	6.348516465625765477e+02	1.206457360788543980e+02
5.772153887405028883e+01	3.849466283838798404e+02	-6.769829367367007933e+01	-1.780174632000322532e+01
-3.276846462608529578e+02	-6.265809297664361566e+02	-1.123525114619266674e+02	-3.587687924470597522e+02
-6.142522687248178954e+02	-3.245561854670503408e+02	1.741372736600769713e+02	-4.163117770436786031e+02
9.895074704155533141e+01	8.827576766478795207e+02	7.105128453123669487e+02	6.361644649679496979e+02
1.627369249857918021e+02	3.587215396086896817e+02	-2.580392342127879601e+00	1.083502944790313762e+02
-2.485571396555551473e+02	1.374045762571997784e+02	7.382466996549363003e+00	-2.696815888185614654e+02
7.580812170496608360e+01	4.734332419150022133e+02	4.813470264877388445e+02	4.365187921845328560e+02
-3.760094238213578706e+02	2.130179534540532984e+02	2.243233696771802386e+02	-1.921087441295192946e+02
3.608982174947457793e+02	6.379015889987164201e+02	9.008629206620706498e+01	3.349498232775578117e+02
3.305743960481520958e+02	5.519936820275325999e+02	1.727481792686989195e+02	4.042879017557740440e+02
-5.970889466190726580e+02	-3.159052442381126866e+02	1.853470806935716553e+02	-4.047566725306083413e+02
-2.081995188777041506e+02	4.047745874888447588e+02	3.859924525580378258e+02	7.096930229577598936e+01
2.748753556518162782e+02	1.764184736908626121e+02	-6.747901854552806071e+02	-3.046321420680686742e+02
-3.953658352011463535e+02	1.021629372007151346e+02	1.044415599946329820e+01	-4.223406548423253639e+02
1.786988440305807302e+01	7.458552220928667111e+02	6.244304122828191339e+02	4.667253689263899901e+02
1.009978561591744928e+01	7.296863212606696152e+02	6.034424527600187957e+02	4.351118893755905219e+02
-1.081877697660836333e+02	-6.714788218495787078e+02	-3.255088529185563573e+01	-5.357377076234337210e+01
-2.486914685161108025e+02	-9.202324337114473565e+02	1.018983893587131746e+02	-4.145329533857911031e+01
-1.608211630307787630e+02	-3.531044291525677181e+02	2.591808117115224874e+01	-1.224303099848512488e+02
5.565603165475457672e+02	7.359922001323658378e+02	-8.704817883344402389e+02	-3.211257446332061818e+02
-1.797550563965079675e+02	-3.535691094012670987e+02	6.942625236318878024e+01	-5.707768799693527484e+01
-4.324928722320124166e+02	-2.382635847366011888e+02	1.071999134177531090e+02	-3.128297099811940711e+02
3.406711692948585437e+02	5.562422540731513436e+02	1.855360186721152047e+02	4.202705553473741702e+02
9.583046970540432596e+01	-2.118441966898252247e+02	-6.490843866121948622e+02	-4.384921222897418147e+02
6.404881041483696436e+01	4.003977574182233070e+02	-4.251916416411124260e+02	-3.631952995744592840e+02
-2.114982644645951382e+02	-8.693503327380855126e+02	6.084205941862686728e+01	-4.389559507893044810e+01
3.823489687072987664e+01	8.093257063084014362e+02	6.626131568444200184e+02	5.177020980445799978e+02
3.072304239507851094e+02	5.072199911821428486e+02	2.600345785775797367e+02	4.601317521522721563e+02
-4.102638666364323967e+02	-5.438824807024770962e+02	4.262159968922480289e+02	4.528623605994355472e+01
-3.028510768770480581e+02	-7.443961600497119946e+01	7.769332130162482031e+01	-2.300585720263985650e+02
-1.694679353292584096e+02	3.334038275598163068e+02	9.304272667976348998e+01	-1.338752286965352312e+02
2.701342318469947941e+02	1.312695362986466421e+02	-6.649803520423893133e+02	-3.158221855362713200e+02
-2.975439569387928032e+02	-1.250098042280929889e+02	1.000820121386136918e+02	-1.808571181614026102e+02
3.470321487082752583e+02	6.521933364859783069e+02	3.003758545384113887e+01	3.113549315606193773e+02
-3.029976133538457361e+02	1.741435707152351995e+02	-8.787804195182789613e+01	-3.906080485505892170e+02
-4.155467820944847404e+02	-3.680253138979202276e+02	5.332824460283217149e+02	9.923119049683947424e+01
-9.285073604802418856e+01	-6.931993297043262601e+02	-2.321136329981112567e+01	-3.540739022294462046e+01
6.105898085064880831e+01	3.966431866678981919e+02	-3.907109249635620358e+02	-3.644891710793286848e+02
1.211198463602817270e+02	3.687228063824770743e+02	-1.066075627944974684e+02	-9.743524739315136074e+00
2.929643302949177723e+02	4.791144094130166309e+01	-6.805102446857081588e+01	2.301737671681739528e+02
1.429939434532941789e+02	3.552658214933265981e+02	-9.942422372398591790e+01	1.141747791045412441e+01
3.214121211071856976e+01	-3.986194813959507428e+02	1.761615417235260850e+01	9.390980093898959069e+01
-6.090940579123004284e+01	-4.093542003498471900e+02	-6.044162712375320723e+01	-6.060651578093320779e+01
-1.756358262560985111e+02	-5.222577893430318454e+02	-3.971093328402343445e+02	-4.730536082141312590e+02
2.310341404739598374e+02	2.954156516782450126e+02	-3.214919355516173738e+01	1.436822493988807992e+02
-2.291222869473818093e+02	1.905440873001410580e+02	9.681806933649374614e+00	-2.629888861733821841e+02
1.588793695045012271e+02	8.250433292386535413e+02	-7.901009715103930375e+01	-1.789652196487192981e+01
4.997562232170931793e+02	4.889856821116488277e+02	-3.914930484207251311e+02	1.172823360716610637e+02
-2.492326808999200978e+02	1.969431054209841818e+02	2.291484006333236678e+01	-2.615996401145009145e+02
2.813340812395858848e+02	2.644607499630251368e+02	-1.248022097054818005e+02	1.586780620811910580e+02
-3.513427836918959883e+02	-9.919334812898689506e+02	1.368884271492829043e+02	-1.106138794276629511e+02
2.442567586825712738e+02	-1.040284184376582317e+02	-6.801425588972056175e+02	-3.539427687593644691e+02
-5.024044201334679656e+02	2.664115891810576997e+01	1.209766368932774583e+02	-4.271918197330418252e+02
-7.801854048922915297e+01	-2.945823267667657319e+02	-5.375654054190538318e+02	-5.034780188442010171e+02
4.486999445155061608e+02	4.178858980024040761e+02	-5.061728404502013063e+02	-4.031678190150156382e+01
-4.666003077000223129e+02	-5.829086906487996202e+02	2.095304130387132773e+02	-2.287848420296857626e+02
-1.482250579707388454e+02	-1.267178362085310361e+01	6.748206901413078640e+02	3.990503152628904218e+02
4.858583861633175047e+02	4.746232987028510024e+02	-4.250013085535841242e+02	5.590674963474990022e+01
5.643903676607077102e+01	-3.961371426158345344e+02	3.565352312783061706e+01	1.064642452140512461e+02
-1.229633860247065940e+02	-3.419050848658065433e+02	-4.935623514984794156e+02	-5.208735870338008453e+02
4.987370775713468447e+02	4.637500204128496080e+02	-4.583397594333601432e+02	3.576808801192706966e+01
-1.657226330791619375e+02	2.470115714465171095e+02	-1.941132482989041819e+02	-3.815544796084362815e+02
-3.025204489948345667e+02	-1.629522848066474410e+02	1.431092482286520635e+02	-1.675507055372651450e+02
5.296353037912977015e+02	2.917614357753372474e+02	-5.854973026153488291e+01	4.321722872763552346e+02
-9.408428676571661242e+01	-3.911633730705756875e+02	-4.992836895110718842e+01	-7.415894350856912354e+01
-4.494177683486170167e+02	-5.932581494337782715e+02	2.409229643425392737e+02	-1.946187858493635474e+02
-2.664516364637316883e+02	1.774612101186469886e+02	-9.699895947097499516e+01	-3.908013575084833064e+02
6.378691424467006073e+02	9.240276418706629329e+02	-1.427940201644599938e+02	4.066762024557762061e+02
1.592399723273149164e+02	3.490387082986595715e+02	-7.377244598773368978e+01	2.740420258658588892e+01
-4.040548236104552302e+02	-1.976031489488061368e+02	6.349853711349163632e+02	1.699858350208396587e+02
-2.289011463171549963e+02	-7.168930351729963490e+01	6.608295546808875542e+02	3.668474490513970068e+02
-1.974052338978089836e+02	-5.375637969190577223e+02	-3.590463633055833270e+02	-4.271916476603162778e+02
-3.227224462825674323e+02	2.651182152155823815e+02	2.736443396904764995e+02	-1.113282387092398409e+02
-2.548253626976673729e+02	3.681710341602691301e+02	3.646651542174786869e+02	1.657385267828300002e+01
-2.855872380685271992e+02	-4.972813394943432996e+00	3.459192113379949518e+01	-2.697257239802453341e+02
-1.611621288126727336e+02	-8.428645151182419113e+02	2.421997856408209771e+01	-4.682396692618834777e+01
2.912527548816263447e+02	2.416663704398442576e+02	-6.380798948780205819e+02	-2.911462473425725079e+02
4.932673429304184651e+02	4.980341294109679779e+02	-3.711434323701577682e+02	8.233584192132525459e+01
-7.220858707746550635e+02	-7.859868683291791740e+02	2.241845575365181560e+02	-4.450521755516726330e+02
4.599825270976572256e+02	1.020126017414971898e+03	-1.630877124737745021e+02	1.990937572063203049e+02
1.255289640408627179e+02	6.430535548666106251e+02	-5.552562546659063969e+01	-1.985954184578542581e+01
4.636017089415887540e+02	6.844238141152285380e+02	-8.016800192570332229e+02	-3.226075206251513237e+02
-7.075001359327357875e+01	2.025095992204475124e+02	6.325489809652152644e+02	4.417896054302363495e+02
1.015704630842263043e+02	5.562547614437972925e+02	-6.377969735124993100e+00	3.596389395067509298e+01
1.429840979259618621e+02	3.706289072971427458e+02	-7.994403598004633693e+01	-1.364615161307928037e+00
-6.014301007206413630e+01	3.768757118114396008e+02	3.751098825959816452e+01	-6.420010925613760833e+01
1.096828880222766855e+02	3.738795626066342948e+02	-8.185831404701843894e+01	-1.534710686650251432e+01
9.961346733466733383e+01	4.183756128068868065e+02	-4.420030775724575847e+02	-3.472066173142088701e+02
-3.660618364200574320e+02	2.100270638784717221e+02	2.639734711412334605e+02	-1.653484911502146986e+02
-2.588372965121750440e+02	3.691333119562927436e+02	3.544408490512319077e+02	6.080585499390978477e+00
-3.008307999635626402e+02	-3.998650555247449745e+01	5.168268605948618699e+01	-2.571719319740947185e+02
2.067603432689315639e+02	9.185417287973873499e+02	-1.280293432217423444e+01	7.555006357120677762e+01
3.005532746520381124e+02	-5.282284181668699574e+01	-1.284922108924305917e+02	2.112694676793021813e+02
3.706323192728791014e+02	6.790461877266041029e+02	-4.706317059940593595e+01	2.430015774870131509e+02
-1.078967090266181543e+02	-6.019934658422855591e+02	1.052155458984642067e+01	-9.199393722078916369e+00
-4.226536083789007421e+02	-1.011823967732343704e+03	1.097896812506013191e+02	-2.243624077370486702e+02
5.001552338405095952e+02	1.030155118147592020e+03	-1.567538254143885865e+02	2.230436379124553241e+02
3.773768719949943033e+02	3.804519734591654583e+02	-5.753394297036496710e+02	-1.684730279411933793e+02
-1.868423783285007005e+02	-5.464200183084958553e+02	-3.533476752056491819e+02	-4.152936669187815824e+02
-4.123027887892249623e+02	-2.664070773848903855e+02	6.099930129674727368e+02	1.532361009596644408e+02
1.691169744743636159e+02	4.897188139108316136e+02	-5.401553678708895632e+02	-3.564354036741885352e+02
3.668495380905377488e+02	5.926155490838264086e+02	9.779524108977554420e+01	3.762381658306234158e+02
-1.947044803580319012e+02	-5.796894842725968147e+02	-2.989923175030219227e+02	-3.962363204457607821e+02
1.022899965983519905e+02	4.353453098710389781e+02	-4.577508893583173517e+02	-3.676335935468375169e+02
-1.971842564451367537e+02	2.238996762415563353e+02	-1.835492550750233534e+02	-3.754980317839413715e+02
-4.210841749905839606e+02	-2.114040273289022309e+02	6.303209514765080712e+02	1.701703099167431787e+02
4.480489897327625499e+02	5.950334850985684625e+02	-2.840112007951489659e+02	1.435813387819297020e+02
3.608596727851813171e+02	6.120361941909394545e+02	8.577483539983987271e+01	3.427516294130757615e+02
7.289309453097264395e+02	5.586531978299889261e+02	-2.229802255142829779e+02	4.708936949570128263e+02
-1.635741873739036407e+02	-5.108564967855682539e+02	-3.893871430084574854e+02	-4.426646370721119865e+02
1.057259848291950846e+02	4.744297695536912443e+02	2.967412611231821984e+01	8.866718204241929868e+01
-6.523080241016720038e+02	-8.777030903947796787e+02	2.357539593485088574e+02	-4.042314921891552899e+02
5.519464635548623619e+02	2.830441977299118435e+02	-5.723999925886128182e+01	4.513582899466160825e+02
-4.520097274199218305e+02	1.252957605563144483e+02	1.826147967291651923e+02	-2.860353482664392573e+02
3.475484350502990765e+02	5.767648989300256517e+02	1.554647611677001748e+02	4.032449304787132860e+02
-5.105516338944633414e-01	3.835409016774332827e+02	-3.278888510128084732e+01	-5.441522932100991028e+01
7.336835456609546782e+02	5.981355632051680686e+02	-2.041931077952727662e+02	4.771423530556326682e+02
5.804040828525756979e+02	7.657323697412971342e+02	-8.668728216243581528e+02	-3.024699322666807575e+02
6.128555404590437092e+02	7.820942239727058904e+02	-9.297412499444651530e+02	-3.242982957866724405e+02
-2.975251884219686644e+02	-1.742997593390840620e+02	1.219968120477287812e+02	-1.689464459727182941e+02
-1.172111523790973280e+02	2.494617415252439940e+01	6.475876930867074179e+02	4.434089700962393863e+02
4.711476267509320905e+02	4.094110132896082064e+02	-4.758519545564851683e+02	-2.236679670240244988e+01
4.143535032909214237e+02	2.393053292219353523e+02	-1.020473097624883678e+02	2.693498612131953109e+02
-2.760586471516960501e+02	4.396027572381620274e+01	9.949196065046608695e+00	-2.827770533207850008e+02
-4.607217985411705286e+02	-5.815713114848933856e+02	2.119244224325527455e+02	-2.042448226103464606e+02
2.155820012447234433e+02	4.967575677810560819e+02	3.543071532685841589e+02	4.751624760226308695e+02
-3.555027083582224634e+01	3.382554104844640506e+02	-3.327704532712223227e+02	-3.671324796579079930e+02
-1.966389020865937596e+02	4.251550234718748698e+02	4.059086786723352134e+02	9.434203448781742907e+01
-2.185860535930280264e+02	-2.886982744714217120e+02	7.151526622111757092e+01	-1.265507980445978262e+02
-4.332833103587198025e+02	-2.598814599222461652e+02	6.102243548129227975e+02	1.589954855463341232e+02
-7.146806536943428227e+02	-7.890595187059462887e+02	2.199447346462502253e+02	-4.182491427835155378e+02
4.752850318468571231e+02	4.348252777510263059e+02	-4.594027581814578980e+02	3.236639993603294840e+01
-1.168471276731446835e+02	-3.549241032811642640e+02	-5.113195866646595391e+02	-5.091050963974237789e+02
